timestamp,hour,day_of_week,is_weekend,is_event,day_type,energy_kwh
2026-02-05 14:53:23.623281,14,3,0,0,weekday,24.78
2026-02-05 15:53:23.623281,15,3,0,0,weekday,27.25
2026-02-05 16:53:23.623281,16,3,0,0,weekday,24.72
2026-02-05 17:53:23.623281,17,3,0,0,weekday,24.84
2026-02-05 18:53:23.623281,18,3,0,0,weekday,36.95
2026-02-05 19:53:23.623281,19,3,0,0,weekday,52.26
2026-02-05 20:53:23.623281,20,3,0,0,weekday,51.78
2026-02-05 21:53:23.623281,21,3,0,0,weekday,51.53
2026-02-05 22:53:23.623281,22,3,0,0,weekday,42.72
2026-02-05 23:53:23.623281,23,3,0,0,weekday,8.99
2026-02-06 00:53:23.623281,0,4,0,0,weekday,7.34
2026-02-06 01:53:23.623281,1,4,0,0,weekday,8.73
2026-02-06 02:53:23.623281,2,4,0,0,weekday,7.71
2026-02-06 03:53:23.623281,3,4,0,0,weekday,7.74
2026-02-06 04:53:23.623281,4,4,0,0,weekday,8.85
2026-02-06 05:53:23.623281,5,4,0,0,weekday,6.93
2026-02-06 06:53:23.623281,6,4,0,0,weekday,24.07
2026-02-06 07:53:23.623281,7,4,0,0,weekday,28.01
2026-02-06 08:53:23.623281,8,4,0,0,weekday,25.7
2026-02-06 09:53:23.623281,9,4,0,0,weekday,28.4
2026-02-06 10:53:23.623281,10,4,0,0,weekday,26.54
2026-02-06 11:53:23.623281,11,4,0,0,weekday,25.0
2026-02-06 12:53:23.623281,12,4,0,0,weekday,24.61
2026-02-06 13:53:23.623281,13,4,0,0,weekday,24.17
2026-02-06 14:53:23.623281,14,4,0,0,weekday,26.36
2026-02-06 15:53:23.623281,15,4,0,0,weekday,27.14
2026-02-06 16:53:23.623281,16,4,0,0,weekday,26.01
2026-02-06 17:53:23.623281,17,4,0,0,weekday,28.45
2026-02-06 18:53:23.623281,18,4,0,0,weekday,35.63
2026-02-06 19:53:23.623281,19,4,0,0,weekday,48.61
2026-02-06 20:53:23.623281,20,4,0,0,weekday,52.93
2026-02-06 21:53:23.623281,21,4,0,0,weekday,48.48
2026-02-06 22:53:23.623281,22,4,0,0,weekday,46.27
2026-02-06 23:53:23.623281,23,4,0,0,weekday,7.14
2026-02-07 00:53:23.623281,0,5,1,0,weekend,7.95
2026-02-07 01:53:23.623281,1,5,1,0,weekend,6.53
2026-02-07 02:53:23.623281,2,5,1,0,weekend,8.02
2026-02-07 03:53:23.623281,3,5,1,0,weekend,8.26
2026-02-07 04:53:23.623281,4,5,1,0,weekend,6.77
2026-02-07 05:53:23.623281,5,5,1,0,weekend,8.29
2026-02-07 06:53:23.623281,6,5,1,0,weekend,28.98
2026-02-07 07:53:23.623281,7,5,1,0,weekend,28.74
2026-02-07 08:53:23.623281,8,5,1,0,weekend,30.43
2026-02-07 09:53:23.623281,9,5,1,0,weekend,33.11
2026-02-07 10:53:23.623281,10,5,1,0,weekend,32.17
2026-02-07 11:53:23.623281,11,5,1,0,weekend,30.8
2026-02-07 12:53:23.623281,12,5,1,0,weekend,27.95
2026-02-07 13:53:23.623281,13,5,1,0,weekend,30.97
2026-02-07 14:53:23.623281,14,5,1,0,weekend,26.93
2026-02-07 15:53:23.623281,15,5,1,0,weekend,27.82
2026-02-07 16:53:23.623281,16,5,1,0,weekend,30.73
2026-02-07 17:53:23.623281,17,5,1,0,weekend,26.46
2026-02-07 18:53:23.623281,18,5,1,0,weekend,43.88
2026-02-07 19:53:23.623281,19,5,1,0,weekend,50.53
2026-02-07 20:53:23.623281,20,5,1,0,weekend,55.68
2026-02-07 21:53:23.623281,21,5,1,0,weekend,48.14
2026-02-07 22:53:23.623281,22,5,1,0,weekend,40.61
2026-02-07 23:53:23.623281,23,5,1,0,weekend,9.21
2026-02-08 00:53:23.623281,0,6,1,0,weekend,8.06
2026-02-08 01:53:23.623281,1,6,1,0,weekend,8.16
2026-02-08 02:53:23.623281,2,6,1,0,weekend,8.91
2026-02-08 03:53:23.623281,3,6,1,0,weekend,7.02
2026-02-08 04:53:23.623281,4,6,1,0,weekend,8.66
2026-02-08 05:53:23.623281,5,6,1,0,weekend,7.69
2026-02-08 06:53:23.623281,6,6,1,0,weekend,27.97
2026-02-08 07:53:23.623281,7,6,1,0,weekend,27.08
2026-02-08 08:53:23.623281,8,6,1,0,weekend,29.23
2026-02-08 09:53:23.623281,9,6,1,0,weekend,29.3
2026-02-08 10:53:23.623281,10,6,1,0,weekend,31.29
2026-02-08 11:53:23.623281,11,6,1,0,weekend,30.76
2026-02-08 12:53:23.623281,12,6,1,0,weekend,34.98
2026-02-08 13:53:23.623281,13,6,1,0,weekend,30.14
2026-02-08 14:53:23.623281,14,6,1,0,weekend,30.33
2026-02-08 15:53:23.623281,15,6,1,0,weekend,32.76
2026-02-08 16:53:23.623281,16,6,1,0,weekend,27.92
2026-02-08 17:53:23.623281,17,6,1,0,weekend,31.49
2026-02-08 18:53:23.623281,18,6,1,0,weekend,36.78
2026-02-08 19:53:23.623281,19,6,1,0,weekend,50.32
2026-02-08 20:53:23.623281,20,6,1,0,weekend,53.57
2026-02-08 21:53:23.623281,21,6,1,0,weekend,55.25
2026-02-08 22:53:23.623281,22,6,1,0,weekend,41.63
2026-02-08 23:53:23.623281,23,6,1,0,weekend,9.95
2026-02-09 00:53:23.623281,0,0,0,0,weekday,8.56
2026-02-09 01:53:23.623281,1,0,0,0,weekday,6.72
2026-02-09 02:53:23.623281,2,0,0,0,weekday,8.96
2026-02-09 03:53:23.623281,3,0,0,0,weekday,6.36
2026-02-09 04:53:23.623281,4,0,0,0,weekday,8.56
2026-02-09 05:53:23.623281,5,0,0,0,weekday,7.22
2026-02-09 06:53:23.623281,6,0,0,0,weekday,25.77
2026-02-09 07:53:23.623281,7,0,0,0,weekday,27.84
2026-02-09 08:53:23.623281,8,0,0,0,weekday,27.63
2026-02-09 09:53:23.623281,9,0,0,0,weekday,25.71
2026-02-09 10:53:23.623281,10,0,0,0,weekday,27.04
2026-02-09 11:53:23.623281,11,0,0,0,weekday,28.52
2026-02-09 12:53:23.623281,12,0,0,0,weekday,25.27
2026-02-09 13:53:23.623281,13,0,0,0,weekday,23.77
2026-02-09 14:53:23.623281,14,0,0,0,weekday,25.94
2026-02-09 15:53:23.623281,15,0,0,0,weekday,26.57
2026-02-09 16:53:23.623281,16,0,0,0,weekday,27.67
2026-02-09 17:53:23.623281,17,0,0,0,weekday,25.61
2026-02-09 18:53:23.623281,18,0,0,0,weekday,38.23
2026-02-09 19:53:23.623281,19,0,0,0,weekday,53.34
2026-02-09 20:53:23.623281,20,0,0,0,weekday,56.39
2026-02-09 21:53:23.623281,21,0,0,0,weekday,48.23
2026-02-09 22:53:23.623281,22,0,0,0,weekday,41.23
2026-02-09 23:53:23.623281,23,0,0,0,weekday,8.25
2026-02-10 00:53:23.623281,0,1,0,0,weekday,6.4
2026-02-10 01:53:23.623281,1,1,0,0,weekday,8.01
2026-02-10 02:53:23.623281,2,1,0,0,weekday,6.88
2026-02-10 03:53:23.623281,3,1,0,0,weekday,8.18
2026-02-10 04:53:23.623281,4,1,0,0,weekday,9.51
2026-02-10 05:53:23.623281,5,1,0,0,weekday,8.07
2026-02-10 06:53:23.623281,6,1,0,0,weekday,27.98
2026-02-10 07:53:23.623281,7,1,0,0,weekday,26.47
2026-02-10 08:53:23.623281,8,1,0,0,weekday,27.59
2026-02-10 09:53:23.623281,9,1,0,0,weekday,26.98
2026-02-10 10:53:23.623281,10,1,0,0,weekday,23.44
2026-02-10 11:53:23.623281,11,1,0,0,weekday,27.91
2026-02-10 12:53:23.623281,12,1,0,0,weekday,22.7
2026-02-10 13:53:23.623281,13,1,0,0,weekday,26.87
2026-02-10 14:53:23.623281,14,1,0,0,weekday,25.83
2026-02-10 15:53:23.623281,15,1,0,0,weekday,21.96
2026-02-10 16:53:23.623281,16,1,0,0,weekday,26.86
2026-02-10 17:53:23.623281,17,1,0,0,weekday,23.43
2026-02-10 18:53:23.623281,18,1,0,0,weekday,48.05
2026-02-10 19:53:23.623281,19,1,0,0,weekday,46.08
2026-02-10 20:53:23.623281,20,1,0,0,weekday,54.54
2026-02-10 21:53:23.623281,21,1,0,0,weekday,53.63
2026-02-10 22:53:23.623281,22,1,0,0,weekday,38.61
2026-02-10 23:53:23.623281,23,1,0,0,weekday,8.01
2026-02-11 00:53:23.623281,0,2,0,0,weekday,7.92
2026-02-11 01:53:23.623281,1,2,0,0,weekday,7.89
2026-02-11 02:53:23.623281,2,2,0,0,weekday,7.38
2026-02-11 03:53:23.623281,3,2,0,0,weekday,9.43
2026-02-11 04:53:23.623281,4,2,0,0,weekday,7.98
2026-02-11 05:53:23.623281,5,2,0,0,weekday,9.22
2026-02-11 06:53:23.623281,6,2,0,0,weekday,20.67
2026-02-11 07:53:23.623281,7,2,0,0,weekday,27.6
2026-02-11 08:53:23.623281,8,2,0,0,weekday,26.19
2026-02-11 09:53:23.623281,9,2,0,0,weekday,24.96
2026-02-11 10:53:23.623281,10,2,0,0,weekday,25.87
2026-02-11 11:53:23.623281,11,2,0,1,event,21.62
2026-02-11 12:53:23.623281,12,2,0,1,event,26.71
2026-02-11 13:53:23.623281,13,2,0,1,event,24.8
2026-02-11 14:53:23.623281,14,2,0,1,event,28.14
2026-02-11 15:53:23.623281,15,2,0,1,event,22.55
2026-02-11 16:53:23.623281,16,2,0,1,event,25.39
2026-02-11 17:53:23.623281,17,2,0,1,event,25.25
2026-02-11 18:53:23.623281,18,2,0,1,event,87.91
2026-02-11 19:53:23.623281,19,2,0,1,event,101.3
2026-02-11 20:53:23.623281,20,2,0,1,event,103.74
2026-02-11 21:53:23.623281,21,2,0,1,event,94.17
2026-02-11 22:53:23.623281,22,2,0,1,event,85.09
2026-02-11 23:53:23.623281,23,2,0,1,event,7.45
2026-02-12 00:53:23.623281,0,3,0,1,event,8.07
2026-02-12 01:53:23.623281,1,3,0,1,event,7.51
2026-02-12 02:53:23.623281,2,3,0,1,event,7.68
2026-02-12 03:53:23.623281,3,3,0,1,event,9.11
2026-02-12 04:53:23.623281,4,3,0,1,event,8.63
2026-02-12 05:53:23.623281,5,3,0,1,event,7.11
2026-02-12 06:53:23.623281,6,3,0,1,event,24.22
2026-02-12 07:53:23.623281,7,3,0,1,event,24.54
2026-02-12 08:53:23.623281,8,3,0,1,event,23.17
2026-02-12 09:53:23.623281,9,3,0,1,event,25.16
2026-02-12 10:53:23.623281,10,3,0,1,event,25.14
2026-02-12 11:53:23.623281,11,3,0,1,event,20.63
2026-02-12 12:53:23.623281,12,3,0,1,event,29.44
2026-02-12 13:53:23.623281,13,3,0,1,event,25.59
2026-02-12 14:53:23.623281,14,3,0,1,event,26.25
2026-02-12 15:53:23.623281,15,3,0,1,event,27.13
2026-02-12 16:53:23.623281,16,3,0,1,event,27.18
2026-02-12 17:53:23.623281,17,3,0,1,event,23.21
2026-02-12 18:53:23.623281,18,3,0,1,event,76.76
2026-02-12 19:53:23.623281,19,3,0,1,event,98.24
2026-02-12 20:53:23.623281,20,3,0,1,event,111.86
2026-02-12 21:53:23.623281,21,3,0,1,event,97.03
2026-02-12 22:53:23.623281,22,3,0,1,event,80.38
2026-02-12 23:53:23.623281,23,3,0,1,event,7.49
2026-02-13 00:53:23.623281,0,4,0,1,event,8.9
2026-02-13 01:53:23.623281,1,4,0,1,event,8.03
2026-02-13 02:53:23.623281,2,4,0,1,event,6.75
2026-02-13 03:53:23.623281,3,4,0,1,event,6.72
2026-02-13 04:53:23.623281,4,4,0,1,event,8.08
2026-02-13 05:53:23.623281,5,4,0,1,event,8.64
2026-02-13 06:53:23.623281,6,4,0,1,event,22.37
2026-02-13 07:53:23.623281,7,4,0,1,event,24.41
2026-02-13 08:53:23.623281,8,4,0,1,event,23.76
2026-02-13 09:53:23.623281,9,4,0,1,event,23.38
2026-02-13 10:53:23.623281,10,4,0,1,event,23.75
2026-02-13 11:53:23.623281,11,4,0,0,weekday,25.38
2026-02-13 12:53:23.623281,12,4,0,0,weekday,19.81
2026-02-13 13:53:23.623281,13,4,0,0,weekday,26.06
2026-02-13 14:53:23.623281,14,4,0,0,weekday,26.19
2026-02-13 15:53:23.623281,15,4,0,0,weekday,24.86
2026-02-13 16:53:23.623281,16,4,0,0,weekday,26.07
2026-02-13 17:53:23.623281,17,4,0,0,weekday,25.99
2026-02-13 18:53:23.623281,18,4,0,0,weekday,42.48
2026-02-13 19:53:23.623281,19,4,0,0,weekday,53.11
2026-02-13 20:53:23.623281,20,4,0,0,weekday,50.01
2026-02-13 21:53:23.623281,21,4,0,0,weekday,54.01
2026-02-13 22:53:23.623281,22,4,0,0,weekday,39.52
2026-02-13 23:53:23.623281,23,4,0,0,weekday,7.68
2026-02-14 00:53:23.623281,0,5,1,0,weekend,8.0
2026-02-14 01:53:23.623281,1,5,1,0,weekend,8.36
2026-02-14 02:53:23.623281,2,5,1,0,weekend,7.84
2026-02-14 03:53:23.623281,3,5,1,0,weekend,6.42
2026-02-14 04:53:23.623281,4,5,1,0,weekend,8.47
2026-02-14 05:53:23.623281,5,5,1,0,weekend,7.95
2026-02-14 06:53:23.623281,6,5,1,0,weekend,30.38
2026-02-14 07:53:23.623281,7,5,1,0,weekend,25.26
2026-02-14 08:53:23.623281,8,5,1,0,weekend,30.82
2026-02-14 09:53:23.623281,9,5,1,0,weekend,31.88
2026-02-14 10:53:23.623281,10,5,1,0,weekend,31.55
2026-02-14 11:53:23.623281,11,5,1,1,event,30.07
2026-02-14 12:53:23.623281,12,5,1,1,event,30.34
2026-02-14 13:53:23.623281,13,5,1,1,event,27.94
2026-02-14 14:53:23.623281,14,5,1,1,event,32.25
2026-02-14 15:53:23.623281,15,5,1,1,event,33.11
2026-02-14 16:53:23.623281,16,5,1,1,event,31.49
2026-02-14 17:53:23.623281,17,5,1,1,event,25.45
2026-02-14 18:53:23.623281,18,5,1,1,event,85.25
2026-02-14 19:53:23.623281,19,5,1,1,event,106.98
2026-02-14 20:53:23.623281,20,5,1,1,event,104.92
2026-02-14 21:53:23.623281,21,5,1,1,event,99.76
2026-02-14 22:53:23.623281,22,5,1,1,event,90.7
2026-02-14 23:53:23.623281,23,5,1,1,event,6.4
2026-02-15 00:53:23.623281,0,6,1,1,event,6.98
2026-02-15 01:53:23.623281,1,6,1,1,event,8.77
2026-02-15 02:53:23.623281,2,6,1,1,event,7.84
2026-02-15 03:53:23.623281,3,6,1,1,event,6.11
2026-02-15 04:53:23.623281,4,6,1,1,event,6.36
2026-02-15 05:53:23.623281,5,6,1,1,event,9.31
2026-02-15 06:53:23.623281,6,6,1,1,event,27.96
2026-02-15 07:53:23.623281,7,6,1,1,event,31.6
2026-02-15 08:53:23.623281,8,6,1,1,event,28.18
2026-02-15 09:53:23.623281,9,6,1,1,event,28.25
2026-02-15 10:53:23.623281,10,6,1,1,event,28.69
2026-02-15 11:53:23.623281,11,6,1,0,weekend,30.21
2026-02-15 12:53:23.623281,12,6,1,0,weekend,28.72
2026-02-15 13:53:23.623281,13,6,1,0,weekend,30.47
2026-02-15 14:53:23.623281,14,6,1,0,weekend,30.37
2026-02-15 15:53:23.623281,15,6,1,0,weekend,31.45
2026-02-15 16:53:23.623281,16,6,1,0,weekend,28.52
2026-02-15 17:53:23.623281,17,6,1,0,weekend,32.18
2026-02-15 18:53:23.623281,18,6,1,0,weekend,42.91
2026-02-15 19:53:23.623281,19,6,1,0,weekend,50.94
2026-02-15 20:53:23.623281,20,6,1,0,weekend,55.63
2026-02-15 21:53:23.623281,21,6,1,0,weekend,49.78
2026-02-15 22:53:23.623281,22,6,1,0,weekend,40.0
2026-02-15 23:53:23.623281,23,6,1,0,weekend,7.54
2026-02-16 00:53:23.623281,0,0,0,0,weekday,6.69
2026-02-16 01:53:23.623281,1,0,0,0,weekday,6.54
2026-02-16 02:53:23.623281,2,0,0,0,weekday,8.73
2026-02-16 03:53:23.623281,3,0,0,0,weekday,7.6
2026-02-16 04:53:23.623281,4,0,0,0,weekday,5.28
2026-02-16 05:53:23.623281,5,0,0,0,weekday,8.41
2026-02-16 06:53:23.623281,6,0,0,0,weekday,22.74
2026-02-16 07:53:23.623281,7,0,0,0,weekday,21.2
2026-02-16 08:53:23.623281,8,0,0,0,weekday,25.8
2026-02-16 09:53:23.623281,9,0,0,0,weekday,25.98
2026-02-16 10:53:23.623281,10,0,0,0,weekday,18.55
2026-02-16 11:53:23.623281,11,0,0,0,weekday,28.58
2026-02-16 12:53:23.623281,12,0,0,0,weekday,24.78
2026-02-16 13:53:23.623281,13,0,0,0,weekday,24.17
2026-02-16 14:53:23.623281,14,0,0,0,weekday,22.1
2026-02-16 15:53:23.623281,15,0,0,0,weekday,26.53
2026-02-16 16:53:23.623281,16,0,0,0,weekday,26.84
2026-02-16 17:53:23.623281,17,0,0,0,weekday,24.28
2026-02-16 18:53:23.623281,18,0,0,0,weekday,38.74
2026-02-16 19:53:23.623281,19,0,0,0,weekday,48.14
2026-02-16 20:53:23.623281,20,0,0,0,weekday,51.73
2026-02-16 21:53:23.623281,21,0,0,0,weekday,52.08
2026-02-16 22:53:23.623281,22,0,0,0,weekday,38.03
2026-02-16 23:53:23.623281,23,0,0,0,weekday,8.0
2026-02-17 00:53:23.623281,0,1,0,0,weekday,8.47
2026-02-17 01:53:23.623281,1,1,0,0,weekday,8.62
2026-02-17 02:53:23.623281,2,1,0,0,weekday,7.8
2026-02-17 03:53:23.623281,3,1,0,0,weekday,8.04
2026-02-17 04:53:23.623281,4,1,0,0,weekday,6.81
2026-02-17 05:53:23.623281,5,1,0,0,weekday,7.32
2026-02-17 06:53:23.623281,6,1,0,0,weekday,23.32
2026-02-17 07:53:23.623281,7,1,0,0,weekday,25.63
2026-02-17 08:53:23.623281,8,1,0,0,weekday,26.76
2026-02-17 09:53:23.623281,9,1,0,0,weekday,27.34
2026-02-17 10:53:23.623281,10,1,0,0,weekday,24.81
2026-02-17 11:53:23.623281,11,1,0,0,weekday,24.38
2026-02-17 12:53:23.623281,12,1,0,0,weekday,22.92
2026-02-17 13:53:23.623281,13,1,0,0,weekday,25.57
2026-02-17 14:53:23.623281,14,1,0,0,weekday,24.14
2026-02-17 15:53:23.623281,15,1,0,0,weekday,26.59
2026-02-17 16:53:23.623281,16,1,0,0,weekday,24.3
2026-02-17 17:53:23.623281,17,1,0,0,weekday,26.7
2026-02-17 18:53:23.623281,18,1,0,0,weekday,37.51
2026-02-17 19:53:23.623281,19,1,0,0,weekday,53.58
2026-02-17 20:53:23.623281,20,1,0,0,weekday,59.79
2026-02-17 21:53:23.623281,21,1,0,0,weekday,50.16
2026-02-17 22:53:23.623281,22,1,0,0,weekday,36.18
2026-02-17 23:53:23.623281,23,1,0,0,weekday,8.52
2026-02-18 00:53:23.623281,0,2,0,0,weekday,6.91
2026-02-18 01:53:23.623281,1,2,0,0,weekday,9.11
2026-02-18 02:53:23.623281,2,2,0,0,weekday,8.31
2026-02-18 03:53:23.623281,3,2,0,0,weekday,7.45
2026-02-18 04:53:23.623281,4,2,0,0,weekday,8.64
2026-02-18 05:53:23.623281,5,2,0,0,weekday,8.19
2026-02-18 06:53:23.623281,6,2,0,0,weekday,26.02
2026-02-18 07:53:23.623281,7,2,0,0,weekday,25.23
2026-02-18 08:53:23.623281,8,2,0,0,weekday,28.77
2026-02-18 09:53:23.623281,9,2,0,0,weekday,24.39
2026-02-18 10:53:23.623281,10,2,0,0,weekday,27.55
2026-02-18 11:53:23.623281,11,2,0,1,event,23.28
2026-02-18 12:53:23.623281,12,2,0,1,event,25.93
2026-02-18 13:53:23.623281,13,2,0,1,event,26.36
2026-02-18 14:53:23.623281,14,2,0,1,event,26.78
2026-02-18 15:53:23.623281,15,2,0,1,event,27.62
2026-02-18 16:53:23.623281,16,2,0,1,event,23.45
2026-02-18 17:53:23.623281,17,2,0,1,event,21.35
2026-02-18 18:53:23.623281,18,2,0,1,event,76.08
2026-02-18 19:53:23.623281,19,2,0,1,event,95.6
2026-02-18 20:53:23.623281,20,2,0,1,event,101.1
2026-02-18 21:53:23.623281,21,2,0,1,event,107.91
2026-02-18 22:53:23.623281,22,2,0,1,event,87.27
2026-02-18 23:53:23.623281,23,2,0,1,event,8.88
2026-02-19 00:53:23.623281,0,3,0,1,event,7.35
2026-02-19 01:53:23.623281,1,3,0,1,event,7.02
2026-02-19 02:53:23.623281,2,3,0,1,event,6.29
2026-02-19 03:53:23.623281,3,3,0,1,event,7.24
2026-02-19 04:53:23.623281,4,3,0,1,event,7.88
2026-02-19 05:53:23.623281,5,3,0,1,event,8.17
2026-02-19 06:53:23.623281,6,3,0,1,event,23.92
2026-02-19 07:53:23.623281,7,3,0,1,event,24.88
2026-02-19 08:53:23.623281,8,3,0,1,event,20.08
2026-02-19 09:53:23.623281,9,3,0,1,event,27.06
2026-02-19 10:53:23.623281,10,3,0,1,event,30.12
2026-02-19 11:53:23.623281,11,3,0,0,weekday,24.62
2026-02-19 12:53:23.623281,12,3,0,0,weekday,27.1
2026-02-19 13:53:23.623281,13,3,0,0,weekday,28.61
2026-02-19 14:53:23.623281,14,3,0,0,weekday,20.37
2026-02-19 15:53:23.623281,15,3,0,0,weekday,27.83
2026-02-19 16:53:23.623281,16,3,0,0,weekday,23.66
2026-02-19 17:53:23.623281,17,3,0,0,weekday,28.14
2026-02-19 18:53:23.623281,18,3,0,0,weekday,38.26
2026-02-19 19:53:23.623281,19,3,0,0,weekday,50.46
2026-02-19 20:53:23.623281,20,3,0,0,weekday,57.52
2026-02-19 21:53:23.623281,21,3,0,0,weekday,48.57
2026-02-19 22:53:23.623281,22,3,0,0,weekday,38.69
2026-02-19 23:53:23.623281,23,3,0,0,weekday,9.24
2026-02-20 00:53:23.623281,0,4,0,0,weekday,8.23
2026-02-20 01:53:23.623281,1,4,0,0,weekday,7.43
2026-02-20 02:53:23.623281,2,4,0,0,weekday,8.01
2026-02-20 03:53:23.623281,3,4,0,0,weekday,6.66
2026-02-20 04:53:23.623281,4,4,0,0,weekday,8.48
2026-02-20 05:53:23.623281,5,4,0,0,weekday,7.3
2026-02-20 06:53:23.623281,6,4,0,0,weekday,26.28
2026-02-20 07:53:23.623281,7,4,0,0,weekday,24.77
2026-02-20 08:53:23.623281,8,4,0,0,weekday,26.75
2026-02-20 09:53:23.623281,9,4,0,0,weekday,24.27
2026-02-20 10:53:23.623281,10,4,0,0,weekday,21.44
2026-02-20 11:53:23.623281,11,4,0,0,weekday,27.5
2026-02-20 12:53:23.623281,12,4,0,0,weekday,24.24
2026-02-20 13:53:23.623281,13,4,0,0,weekday,23.65
2026-02-20 14:53:23.623281,14,4,0,0,weekday,27.86
2026-02-20 15:53:23.623281,15,4,0,0,weekday,25.6
2026-02-20 16:53:23.623281,16,4,0,0,weekday,25.2
2026-02-20 17:53:23.623281,17,4,0,0,weekday,25.6
2026-02-20 18:53:23.623281,18,4,0,0,weekday,38.42
2026-02-20 19:53:23.623281,19,4,0,0,weekday,52.19
2026-02-20 20:53:23.623281,20,4,0,0,weekday,53.47
2026-02-20 21:53:23.623281,21,4,0,0,weekday,46.78
2026-02-20 22:53:23.623281,22,4,0,0,weekday,40.59
2026-02-20 23:53:23.623281,23,4,0,0,weekday,8.1
2026-02-21 00:53:23.623281,0,5,1,0,weekend,8.24
2026-02-21 01:53:23.623281,1,5,1,0,weekend,7.63
2026-02-21 02:53:23.623281,2,5,1,0,weekend,7.4
2026-02-21 03:53:23.623281,3,5,1,0,weekend,7.88
2026-02-21 04:53:23.623281,4,5,1,0,weekend,8.81
2026-02-21 05:53:23.623281,5,5,1,0,weekend,7.08
2026-02-21 06:53:23.623281,6,5,1,0,weekend,31.24
2026-02-21 07:53:23.623281,7,5,1,0,weekend,28.14
2026-02-21 08:53:23.623281,8,5,1,0,weekend,32.26
2026-02-21 09:53:23.623281,9,5,1,0,weekend,31.24
2026-02-21 10:53:23.623281,10,5,1,0,weekend,30.43
2026-02-21 11:53:23.623281,11,5,1,1,event,28.57
2026-02-21 12:53:23.623281,12,5,1,1,event,26.78
2026-02-21 13:53:23.623281,13,5,1,1,event,31.03
2026-02-21 14:53:23.623281,14,5,1,1,event,31.29
2026-02-21 15:53:23.623281,15,5,1,1,event,29.23
2026-02-21 16:53:23.623281,16,5,1,1,event,28.77
2026-02-21 17:53:23.623281,17,5,1,1,event,28.74
2026-02-21 18:53:23.623281,18,5,1,1,event,83.06
2026-02-21 19:53:23.623281,19,5,1,1,event,103.04
2026-02-21 20:53:23.623281,20,5,1,1,event,114.6
2026-02-21 21:53:23.623281,21,5,1,1,event,101.85
2026-02-21 22:53:23.623281,22,5,1,1,event,76.54
2026-02-21 23:53:23.623281,23,5,1,1,event,8.71
2026-02-22 00:53:23.623281,0,6,1,1,event,6.56
2026-02-22 01:53:23.623281,1,6,1,1,event,8.3
2026-02-22 02:53:23.623281,2,6,1,1,event,8.35
2026-02-22 03:53:23.623281,3,6,1,1,event,8.84
2026-02-22 04:53:23.623281,4,6,1,1,event,8.5
2026-02-22 05:53:23.623281,5,6,1,1,event,6.17
2026-02-22 06:53:23.623281,6,6,1,1,event,30.84
2026-02-22 07:53:23.623281,7,6,1,1,event,30.18
2026-02-22 08:53:23.623281,8,6,1,1,event,31.88
2026-02-22 09:53:23.623281,9,6,1,1,event,31.95
2026-02-22 10:53:23.623281,10,6,1,1,event,29.27
2026-02-22 11:53:23.623281,11,6,1,0,weekend,30.74
2026-02-22 12:53:23.623281,12,6,1,0,weekend,29.88
2026-02-22 13:53:23.623281,13,6,1,0,weekend,28.14
2026-02-22 14:53:23.623281,14,6,1,0,weekend,30.35
2026-02-22 15:53:23.623281,15,6,1,0,weekend,32.1
2026-02-22 16:53:23.623281,16,6,1,0,weekend,29.39
2026-02-22 17:53:23.623281,17,6,1,0,weekend,32.61
2026-02-22 18:53:23.623281,18,6,1,0,weekend,41.72
2026-02-22 19:53:23.623281,19,6,1,0,weekend,54.68
2026-02-22 20:53:23.623281,20,6,1,0,weekend,59.63
2026-02-22 21:53:23.623281,21,6,1,0,weekend,51.69
2026-02-22 22:53:23.623281,22,6,1,0,weekend,37.86
2026-02-22 23:53:23.623281,23,6,1,0,weekend,7.87
2026-02-23 00:53:23.623281,0,0,0,0,weekday,8.52
2026-02-23 01:53:23.623281,1,0,0,0,weekday,7.8
2026-02-23 02:53:23.623281,2,0,0,0,weekday,9.21
2026-02-23 03:53:23.623281,3,0,0,0,weekday,9.09
2026-02-23 04:53:23.623281,4,0,0,0,weekday,7.09
2026-02-23 05:53:23.623281,5,0,0,0,weekday,7.78
2026-02-23 06:53:23.623281,6,0,0,0,weekday,25.07
2026-02-23 07:53:23.623281,7,0,0,0,weekday,27.22
2026-02-23 08:53:23.623281,8,0,0,0,weekday,24.38
2026-02-23 09:53:23.623281,9,0,0,0,weekday,25.13
2026-02-23 10:53:23.623281,10,0,0,0,weekday,22.88
2026-02-23 11:53:23.623281,11,0,0,0,weekday,24.9
2026-02-23 12:53:23.623281,12,0,0,0,weekday,24.24
2026-02-23 13:53:23.623281,13,0,0,0,weekday,21.77
2026-02-23 14:53:23.623281,14,0,0,0,weekday,23.87
2026-02-23 15:53:23.623281,15,0,0,0,weekday,25.18
2026-02-23 16:53:23.623281,16,0,0,0,weekday,25.44
2026-02-23 17:53:23.623281,17,0,0,0,weekday,26.51
2026-02-23 18:53:23.623281,18,0,0,0,weekday,40.39
2026-02-23 19:53:23.623281,19,0,0,0,weekday,51.06
2026-02-23 20:53:23.623281,20,0,0,0,weekday,55.11
2026-02-23 21:53:23.623281,21,0,0,0,weekday,46.76
2026-02-23 22:53:23.623281,22,0,0,0,weekday,36.4
2026-02-23 23:53:23.623281,23,0,0,0,weekday,9.84
2026-02-24 00:53:23.623281,0,1,0,0,weekday,7.13
